time,open,high,low,close,tick_volume,spread,real_volume,Close_pct_change,Gap,Gap_Zone_High_Low
2024-02-19 00:00:00,1.0773,1.07764,1.07707,1.07733,854,20,0,0.0002691115606615613,False,"(None, None)"
2024-02-19 01:00:00,1.07733,1.07851,1.07732,1.07839,885,2,0,0.000983913935377334,False,"(None, None)"
2024-02-19 02:00:00,1.07839,1.0789,1.07836,1.07869,1855,2,0,0.000278192490657414,False,"(None, None)"
2024-02-19 03:00:00,1.07869,1.0788,1.07783,1.07804,2582,2,0,0.0006025827624246416,False,"(None, None)"
2024-02-19 04:00:00,1.07804,1.07819,1.0778,1.07812,1479,2,0,7.420874921137965e-05,False,"(None, None)"
2024-02-19 05:00:00,1.07812,1.07833,1.07748,1.07754,1215,2,0,0.0005379735094424021,False,"(None, None)"
2024-02-19 06:00:00,1.07755,1.0781,1.07748,1.07776,1255,2,0,0.00020416875475626206,False,"(None, None)"
2024-02-19 07:00:00,1.07778,1.07829,1.07771,1.07818,1580,2,0,0.00038969714964354196,False,"(None, None)"
2024-02-19 08:00:00,1.07818,1.07867,1.07798,1.07862,1263,2,0,0.00040809512326323016,False,"(None, None)"
2024-02-19 09:00:00,1.07864,1.07894,1.07812,1.07827,2236,2,0,0.00032448869852208517,False,"(None, None)"
2024-02-19 10:00:00,1.07826,1.07873,1.07761,1.07782,3673,2,0,0.0004173351757909005,False,"(None, None)"
2024-02-19 11:00:00,1.07783,1.07833,1.07721,1.07747,3536,2,0,0.00032472954667761567,False,"(None, None)"
2024-02-19 12:00:00,1.07748,1.0778699999999999,1.07722,1.07754,2719,2,0,6.496700604197159e-05,False,"(None, None)"
2024-02-19 13:00:00,1.07754,1.07818,1.07734,1.0777,2440,2,0,0.00014848636709552387,False,"(None, None)"
2024-02-19 14:00:00,1.0777,1.07796,1.07694,1.077,2381,2,0,0.0006495314094833171,False,"(None, None)"
2024-02-19 15:00:00,1.077,1.07789,1.07675,1.07702,3458,2,0,1.8570102135573308e-05,False,"(None, None)"
2024-02-19 16:00:00,1.07701,1.07706,1.07631,1.07664,3122,2,0,0.0003528253885721755,False,"(None, None)"
2024-02-19 17:00:00,1.0766499999999999,1.07686,1.0762,1.07673,2807,2,0,8.359340169405982e-05,False,"(None, None)"
2024-02-19 18:00:00,1.07674,1.07707,1.07626,1.07698,1670,2,0,0.00023218448450412765,False,"(None, None)"
2024-02-19 19:00:00,1.07698,1.07764,1.07694,1.07761,834,2,0,0.0005849690802057772,False,"(None, None)"
2024-02-19 20:00:00,1.07761,1.07835,1.07759,1.07791,559,2,0,0.00027839385306371867,False,"(None, None)"
2024-02-19 21:00:00,1.07791,1.07821,1.0778,1.07784,540,2,0,6.494048668259644e-05,False,"(None, None)"
2024-02-19 22:00:00,1.07784,1.07798,1.07774,1.07791,400,2,0,6.494470422335752e-05,False,"(None, None)"
2024-02-19 23:00:00,1.07791,1.07823,1.0778699999999999,1.07794,264,2,0,2.7831637149589028e-05,False,"(None, None)"
2024-02-20 00:00:00,1.07785,1.07797,1.07707,1.07783,804,5,0,0.00010204649609424354,False,"(None, None)"
2024-02-20 01:00:00,1.07783,1.07792,1.07736,1.07753,962,2,0,0.0002783370290305731,False,"(None, None)"
2024-02-20 02:00:00,1.07753,1.07768,1.07675,1.07697,2451,2,0,0.0005197071079228177,False,"(None, None)"
2024-02-20 03:00:00,1.07697,1.07715,1.07649,1.07658,3596,2,0,0.0003621270787486086,False,"(None, None)"
2024-02-20 04:00:00,1.0766,1.07669,1.07615,1.07668,2225,2,0,9.288673391671942e-05,False,"(None, None)"
2024-02-20 05:00:00,1.07668,1.07685,1.07644,1.07679,1652,2,0,0.00010216591744982573,False,"(None, None)"
2024-02-20 06:00:00,1.0768,1.07711,1.07673,1.07689,1956,2,0,9.286861876511843e-05,False,"(None, None)"
2024-02-20 07:00:00,1.0769,1.07701,1.07652,1.0768,2136,2,0,8.357399548697408e-05,False,"(None, None)"
2024-02-20 08:00:00,1.07681,1.07728,1.07672,1.07709,1832,2,0,0.0002693164933136316,False,"(None, None)"
2024-02-20 09:00:00,1.07709,1.07748,1.07673,1.07696,3924,2,0,0.00012069557789984309,False,"(None, None)"
2024-02-20 10:00:00,1.07696,1.0777700000000001,1.07686,1.07757,4855,2,0,0.0005664091516861536,False,"(None, None)"
2024-02-20 11:00:00,1.07757,1.07989,1.07738,1.07978,3922,2,0,0.0020509108456991942,True,"(None, None)"
2024-02-20 12:00:00,1.07978,1.08094,1.07954,1.08039,4208,2,0,0.0005649298931262869,False,"(1.0777700000000001, 1.07954)"
2024-02-20 13:00:00,1.08038,1.08043,1.07935,1.07982,4232,2,0,0.0005275872601560039,False,"(None, None)"
2024-02-20 14:00:00,1.07983,1.08056,1.07954,1.07979,4829,2,0,2.7782408179133355e-05,False,"(None, None)"
2024-02-20 15:00:00,1.0798,1.08249,1.07969,1.08231,6118,2,0,0.0023337871252744335,True,"(None, None)"
2024-02-20 16:00:00,1.08234,1.08388,1.08183,1.08291,6101,2,0,0.0005543698201069258,False,"(1.08056, 1.08183)"
2024-02-20 17:00:00,1.08292,1.08296,1.08129,1.08227,5888,2,0,0.0005910001754531047,False,"(None, None)"
2024-02-20 18:00:00,1.08227,1.08249,1.08123,1.08129,4442,2,0,0.0009055041717870305,False,"(None, None)"
2024-02-20 19:00:00,1.08129,1.0815,1.08091,1.08118,3796,2,0,0.00010173034061167208,False,"(None, None)"
2024-02-20 20:00:00,1.08117,1.0813,1.08069,1.08098,2778,2,0,0.00018498307404868353,False,"(None, None)"
2024-02-20 21:00:00,1.08098,1.08113,1.08063,1.08063,3508,2,0,0.00032378027345558724,False,"(None, None)"
2024-02-20 22:00:00,1.08062,1.08127,1.08042,1.08104,2976,2,0,0.0003794083081165578,False,"(None, None)"
2024-02-20 23:00:00,1.08104,1.08106,1.08066,1.08083,873,2,0,0.0001942573817805826,False,"(None, None)"
2024-02-21 00:00:00,1.08068,1.08093,1.08043,1.08089,495,5,0,5.5512892869424846e-05,False,"(None, None)"
2024-02-21 01:00:00,1.08089,1.08111,1.08077,1.08098,777,2,0,8.326471703878902e-05,False,"(None, None)"
2024-02-21 02:00:00,1.08098,1.08112,1.0806499999999999,1.08101,2225,2,0,2.7752594867536118e-05,False,"(None, None)"
2024-02-21 03:00:00,1.08101,1.08127,1.08053,1.0812,2831,2,0,0.00017576155632226254,False,"(None, None)"
2024-02-21 04:00:00,1.0812,1.08172,1.0812,1.08151,1767,2,0,0.0002867184609693929,False,"(None, None)"
2024-02-21 05:00:00,1.08152,1.0818699999999999,1.08135,1.08179,1809,2,0,0.0002588972825032787,False,"(None, None)"
2024-02-21 06:00:00,1.08179,1.08189,1.08135,1.08141,1483,2,0,0.0003512696549238248,False,"(None, None)"
2024-02-21 07:00:00,1.08142,1.08166,1.08124,1.08151,1971,2,0,9.24718654349288e-05,False,"(None, None)"
2024-02-21 08:00:00,1.08151,1.08152,1.08074,1.08115,1671,2,0,0.00033286793464681885,False,"(None, None)"
2024-02-21 09:00:00,1.08115,1.08141,1.08063,1.08108,3284,2,0,6.474587245064445e-05,False,"(None, None)"
2024-02-21 10:00:00,1.08106,1.08147,1.07972,1.07988,3736,2,0,0.0011100011100011464,False,"(None, None)"
2024-02-21 11:00:00,1.07986,1.08004,1.07898,1.07998,3481,2,0,9.260288180157339e-05,False,"(None, None)"
2024-02-21 12:00:00,1.07998,1.08032,1.0796000000000001,1.08011,3508,2,0,0.0001203725994924909,False,"(None, None)"
2024-02-21 13:00:00,1.08011,1.08022,1.07941,1.0799,2701,2,0,0.00019442464193442088,False,"(None, None)"
2024-02-21 14:00:00,1.0799,1.08031,1.07963,1.08031,3470,2,0,0.0003796647837763789,False,"(None, None)"
2024-02-21 15:00:00,1.08031,1.08114,1.08031,1.081,4675,2,0,0.0006387055567382838,False,"(None, None)"
2024-02-21 16:00:00,1.08101,1.08162,1.08062,1.08132,4644,2,0,0.00029602220166524695,False,"(None, None)"
2024-02-21 17:00:00,1.08131,1.082,1.08043,1.08052,5716,2,0,0.0007398364961345161,False,"(None, None)"
2024-02-21 18:00:00,1.08052,1.08191,1.08009,1.0817,4558,2,0,0.0010920667826603836,False,"(None, None)"
2024-02-21 19:00:00,1.0817,1.08174,1.08066,1.08076,3663,2,0,0.0008690024960711362,False,"(None, None)"
2024-02-21 20:00:00,1.08076,1.08136,1.07998,1.08109,5143,2,0,0.0003053406861839303,False,"(None, None)"
2024-02-21 21:00:00,1.08107,1.08241,1.08047,1.08165,6946,2,0,0.0005179957265351032,False,"(None, None)"
2024-02-21 22:00:00,1.08164,1.08208,1.08124,1.08172,4389,2,0,6.471594323498309e-05,False,"(None, None)"
2024-02-21 23:00:00,1.08173,1.08201,1.08129,1.08173,1621,2,0,9.244536478991705e-06,False,"(None, None)"
2024-02-22 00:00:00,1.0817,1.08211,1.08128,1.08183,751,5,0,9.244451018264321e-05,False,"(None, None)"
2024-02-22 01:00:00,1.08183,1.08225,1.08181,1.08201,698,2,0,0.0001663847369732796,False,"(None, None)"
2024-02-22 02:00:00,1.08201,1.08317,1.08199,1.08299,1673,2,0,0.0009057217585788369,False,"(None, None)"
2024-02-22 03:00:00,1.08301,1.08306,1.08264,1.0826500000000001,2427,2,0,0.00031394565046749534,False,"(None, None)"
2024-02-22 04:00:00,1.08264,1.0827,1.08189,1.0826,1696,2,0,4.618297695480056e-05,False,"(None, None)"
2024-02-22 05:00:00,1.0826,1.08272,1.0823,1.08258,888,2,0,1.8474043968152998e-05,False,"(None, None)"
2024-02-22 06:00:00,1.08258,1.0831,1.08251,1.08301,1370,2,0,0.00039719928319370545,False,"(None, None)"
2024-02-22 07:00:00,1.08301,1.08378,1.08296,1.08332,1469,2,0,0.0002862392775691003,False,"(None, None)"
2024-02-22 08:00:00,1.08333,1.084,1.08329,1.08384,1770,2,0,0.00048000590776497987,False,"(None, None)"
2024-02-22 09:00:00,1.08384,1.08537,1.08375,1.08531,4061,2,0,0.0013562887511071597,True,"(None, None)"
2024-02-22 10:00:00,1.08531,1.0888,1.08526,1.08712,6890,2,0,0.0016677262717565977,True,"(1.084, 1.08526)"
2024-02-22 11:00:00,1.08712,1.08717,1.08479,1.08528,5396,2,0,0.0016925454411657048,True,"(1.08537, 1.08479)"
2024-02-22 12:00:00,1.08526,1.08589,1.08503,1.08567,3339,2,0,0.0003593542680229156,False,"(1.0888, 1.08503)"
2024-02-22 13:00:00,1.08568,1.08573,1.08449,1.08573,3590,2,0,5.526541214195824e-05,False,"(None, None)"
2024-02-22 14:00:00,1.08574,1.08585,1.08423,1.08439,5024,2,0,0.0012341926630010658,False,"(None, None)"
2024-02-22 15:00:00,1.08439,1.08481,1.08211,1.0823,6249,2,0,0.0019273508608526058,True,"(None, None)"
2024-02-22 16:00:00,1.08231,1.08245,1.08027,1.0818,6823,2,0,0.00046197911854384266,False,"(1.08585, 1.08027)"
2024-02-22 17:00:00,1.0818,1.08195,1.08035,1.08101,7302,2,0,0.000730264374191214,False,"(None, None)"
2024-02-22 18:00:00,1.08103,1.08185,1.08087,1.08141,4061,2,0,0.00037002432909960525,False,"(None, None)"
2024-02-22 19:00:00,1.08141,1.08242,1.08117,1.08201,3560,2,0,0.0005548311926095728,False,"(None, None)"
2024-02-22 20:00:00,1.08202,1.08262,1.08144,1.0824799999999999,3327,2,0,0.0004343767617673855,False,"(None, None)"
2024-02-22 21:00:00,1.08247,1.08251,1.08191,1.08224,2635,2,0,0.00022171310324425875,False,"(None, None)"
2024-02-22 22:00:00,1.08223,1.08231,1.08183,1.08218,3376,2,0,5.544056771156214e-05,False,"(None, None)"
2024-02-22 23:00:00,1.08217,1.08235,1.08207,1.08234,723,2,0,0.00014784971076919895,False,"(None, None)"
2024-02-23 00:00:00,1.08211,1.08242,1.08167,1.08222,1018,5,0,0.00011087089084771407,False,"(None, None)"
2024-02-23 01:00:00,1.08217,1.08259,1.08208,1.08254,777,2,0,0.00029568849217365134,False,"(None, None)"
2024-02-23 02:00:00,1.08253,1.08281,1.08147,1.08219,3143,2,0,0.0003233136881778398,False,"(None, None)"
2024-02-23 03:00:00,1.0822,1.08318,1.08218,1.0827,2171,2,0,0.0004712665982868902,False,"(None, None)"
2024-02-23 04:00:00,1.08273,1.08304,1.0824799999999999,1.08253,2539,2,0,0.0001570148702317864,False,"(None, None)"
2024-02-23 05:00:00,1.08253,1.08259,1.08225,1.0825,1966,2,0,2.7712857842199234e-05,False,"(None, None)"
2024-02-23 06:00:00,1.08252,1.08284,1.08247,1.08254,2387,2,0,3.69515011546806e-05,False,"(None, None)"
2024-02-23 07:00:00,1.08255,1.08269,1.08209,1.08227,2826,2,0,0.00024941341659434624,False,"(None, None)"
2024-02-23 08:00:00,1.08227,1.08275,1.08216,1.08255,2311,2,0,0.00025871547765321523,False,"(None, None)"
2024-02-23 09:00:00,1.08255,1.08318,1.08237,1.08293,3418,2,0,0.0003510230474343956,False,"(None, None)"
2024-02-23 10:00:00,1.08294,1.08325,1.08208,1.0825,3887,2,0,0.0003970709094770486,False,"(None, None)"
2024-02-23 11:00:00,1.0825,1.08256,1.08138,1.08173,3595,2,0,0.0007113163972285452,False,"(None, None)"
2024-02-23 12:00:00,1.08174,1.0824799999999999,1.08169,1.08238,3178,2,0,0.000600889316187736,False,"(None, None)"
2024-02-23 13:00:00,1.08239,1.08313,1.08222,1.08271,3635,2,0,0.00030488368225589646,False,"(None, None)"
2024-02-23 14:00:00,1.0827,1.08395,1.08246,1.08361,4149,2,0,0.0008312475178025025,False,"(None, None)"
2024-02-23 15:00:00,1.08362,1.08367,1.08267,1.08319,5737,2,0,0.00038759332232063404,False,"(None, None)"
2024-02-23 16:00:00,1.08318,1.08369,1.08242,1.08254,5744,2,0,0.0006000793951199679,False,"(None, None)"
2024-02-23 17:00:00,1.08255,1.08255,1.08118,1.08206,5730,2,0,0.0004434016295010723,False,"(None, None)"
2024-02-23 18:00:00,1.08206,1.08287,1.0815,1.08273,7536,2,0,0.0006191893240670154,False,"(None, None)"
2024-02-23 19:00:00,1.08273,1.08288,1.08209,1.08247,3978,2,0,0.00024013373601905474,False,"(None, None)"
2024-02-23 20:00:00,1.08247,1.08295,1.08228,1.08266,2918,2,0,0.00017552449490509936,False,"(None, None)"
2024-02-23 21:00:00,1.0826500000000001,1.0826500000000001,1.08199,1.08228,2866,2,0,0.0003509873829272703,False,"(None, None)"
2024-02-23 22:00:00,1.08228,1.08243,1.08176,1.08223,2403,2,0,4.619876556888336e-05,False,"(None, None)"
2024-02-23 23:00:00,1.08223,1.08231,1.08202,1.08207,861,2,0,0.00014784287997926526,False,"(None, None)"
2024-02-26 00:00:00,1.08293,1.08294,1.08176,1.08226,737,15,0,0.0001755893796149266,False,"(None, None)"
2024-02-26 01:00:00,1.08226,1.08227,1.08188,1.0819,842,2,0,0.00033263725906895747,False,"(None, None)"
2024-02-26 02:00:00,1.0819,1.08201,1.08159,1.08166,2311,2,0,0.0002218319622885323,False,"(None, None)"
2024-02-26 03:00:00,1.08165,1.08196,1.0812599999999999,1.08165,2979,2,0,9.245049276129791e-06,False,"(None, None)"
2024-02-26 04:00:00,1.08165,1.08176,1.08142,1.08171,1705,2,0,5.547080848700148e-05,False,"(None, None)"
2024-02-26 05:00:00,1.08171,1.08194,1.08159,1.08186,1260,2,0,0.00013866932911787977,False,"(None, None)"
2024-02-26 06:00:00,1.08185,1.08226,1.08173,1.08212,1239,2,0,0.00024032684450836506,False,"(None, None)"
2024-02-26 07:00:00,1.08211,1.08242,1.08188,1.08232,1670,2,0,0.00018482238568728881,False,"(None, None)"
2024-02-26 08:00:00,1.08232,1.08255,1.08219,1.0824,1522,2,0,7.391529307421152e-05,False,"(None, None)"
2024-02-26 09:00:00,1.0824,1.08368,1.08228,1.0832,3695,2,0,0.0007390983000739038,False,"(None, None)"
2024-02-26 10:00:00,1.0832,1.08355,1.0827,1.08321,4450,2,0,9.231905465423296e-06,False,"(None, None)"
2024-02-26 11:00:00,1.08321,1.08404,1.08304,1.08399,3606,2,0,0.0007200819785637691,False,"(None, None)"
2024-02-26 12:00:00,1.084,1.08487,1.08384,1.08478,2779,2,0,0.0007287890109688444,False,"(None, None)"
2024-02-26 13:00:00,1.08477,1.08539,1.08449,1.08518,2688,2,0,0.00036873836169548646,False,"(None, None)"
2024-02-26 14:00:00,1.08518,1.08596,1.08487,1.08495,2922,2,0,0.0002119464052046105,False,"(None, None)"
2024-02-26 15:00:00,1.08495,1.08589,1.0848200000000001,1.0858,3534,2,0,0.0007834462417624088,False,"(None, None)"
2024-02-26 16:00:00,1.0858,1.08587,1.08441,1.08458,4816,2,0,0.0011235955056180247,False,"(None, None)"
2024-02-26 17:00:00,1.08457,1.0854300000000001,1.08386,1.08508,4933,2,0,0.0004610079477769258,False,"(None, None)"
2024-02-26 18:00:00,1.08507,1.08555,1.0847,1.08541,3848,2,0,0.00030412504147148134,False,"(None, None)"
2024-02-26 19:00:00,1.08541,1.08549,1.08434,1.08453,3470,2,0,0.0008107535401369326,False,"(None, None)"
2024-02-26 20:00:00,1.08452,1.08458,1.08396,1.08444,2712,2,0,8.298525628602782e-05,False,"(None, None)"
2024-02-26 21:00:00,1.08444,1.08474,1.08439,1.08463,2829,2,0,0.00017520563608863782,False,"(None, None)"
2024-02-26 22:00:00,1.08463,1.08526,1.0846,1.08507,3477,2,0,0.0004056682924131749,False,"(None, None)"
2024-02-26 23:00:00,1.08506,1.08513,1.08496,1.08509,648,2,0,1.8431990562950418e-05,False,"(None, None)"
2024-02-27 00:00:00,1.0847,1.08503,1.08467,1.08493,377,5,0,0.00014745320664655281,False,"(None, None)"
2024-02-27 01:00:00,1.08493,1.08512,1.08483,1.08503,556,2,0,9.217184518806043e-05,False,"(None, None)"
2024-02-27 02:00:00,1.08503,1.08508,1.08466,1.08473,2784,2,0,0.00027649005096630486,False,"(None, None)"
2024-02-27 03:00:00,1.08473,1.08508,1.08452,1.085,3001,2,0,0.00024890986697156947,False,"(None, None)"
2024-02-27 04:00:00,1.085,1.08534,1.0848200000000001,1.08515,2879,2,0,0.00013824884792645875,False,"(None, None)"
2024-02-27 05:00:00,1.08515,1.0853,1.08484,1.08527,2439,2,0,0.00011058379025929987,False,"(None, None)"
2024-02-27 06:00:00,1.08529,1.0855299999999999,1.08524,1.08534,2398,2,0,6.45000783214833e-05,False,"(None, None)"
2024-02-27 07:00:00,1.08534,1.08541,1.08485,1.08519,1467,2,0,0.00013820553927790247,False,"(None, None)"
2024-02-27 08:00:00,1.08521,1.08528,1.0847,1.085,2334,2,0,0.00017508454740655655,False,"(None, None)"
2024-02-27 09:00:00,1.085,1.08627,1.08497,1.0856,2944,2,0,0.0005529953917049468,False,"(None, None)"
2024-02-27 10:00:00,1.08561,1.08659,1.0853,1.08574,3377,2,0,0.00012896094325731688,False,"(None, None)"
2024-02-27 11:00:00,1.08574,1.08594,1.08517,1.0853,3340,2,0,0.0004052535597841578,False,"(None, None)"
2024-02-27 12:00:00,1.08529,1.08531,1.08418,1.08516,3210,2,0,0.00012899659080445325,False,"(None, None)"
2024-02-27 13:00:00,1.08517,1.0859,1.08479,1.08575,2555,2,0,0.0005436986250875186,False,"(None, None)"
2024-02-27 14:00:00,1.08575,1.08632,1.08556,1.08567,2645,2,0,7.36817867833528e-05,False,"(None, None)"
2024-02-27 15:00:00,1.08567,1.08577,1.08449,1.0848,5023,2,0,0.000801348476056174,False,"(None, None)"
2024-02-27 16:00:00,1.0848,1.08509,1.08359,1.08399,4454,2,0,0.0007466814159291513,False,"(None, None)"
2024-02-27 17:00:00,1.08397,1.08512,1.08329,1.08469,5527,2,0,0.0006457624147824248,False,"(None, None)"
2024-02-27 18:00:00,1.08469,1.08578,1.08447,1.08561,5193,2,0,0.0008481686011672096,False,"(None, None)"
2024-02-27 19:00:00,1.08561,1.08565,1.08487,1.08508,3836,2,0,0.00048820478809141754,False,"(None, None)"
2024-02-27 20:00:00,1.08509,1.08566,1.08488,1.08494,4347,2,0,0.00012902274486681353,False,"(None, None)"
2024-02-27 21:00:00,1.08495,1.08495,1.08406,1.08442,3497,2,0,0.0004792891772817942,False,"(None, None)"
2024-02-27 22:00:00,1.08441,1.08476,1.08418,1.08441,2583,2,0,9.2215193373546e-06,False,"(None, None)"
2024-02-27 23:00:00,1.08441,1.08461,1.08435,1.08447,803,2,0,5.532962624843485e-05,False,"(None, None)"
2024-02-28 00:00:00,1.08434,1.08467,1.0843099999999999,1.0844,1340,5,0,6.454765922525585e-05,False,"(None, None)"
2024-02-28 01:00:00,1.0844,1.08452,1.08409,1.0841,632,2,0,0.0002766506824050108,False,"(None, None)"
2024-02-28 02:00:00,1.0841,1.08457,1.08403,1.08445,1728,2,0,0.0003228484457151737,False,"(None, None)"
2024-02-28 03:00:00,1.08445,1.08448,1.08378,1.08395,2685,2,0,0.0004610632117663105,False,"(None, None)"
2024-02-28 04:00:00,1.08394,1.08403,1.08369,1.08374,1293,2,0,0.00019373587342597087,False,"(None, None)"
2024-02-28 05:00:00,1.08374,1.0838,1.0832600000000001,1.08342,1766,2,0,0.00029527377415239364,False,"(None, None)"
2024-02-28 06:00:00,1.08343,1.08357,1.08318,1.08323,1361,2,0,0.00017537058573791064,False,"(None, None)"
2024-02-28 07:00:00,1.08321,1.08331,1.08254,1.08267,1695,2,0,0.0005169723881354171,False,"(None, None)"
2024-02-28 08:00:00,1.0826500000000001,1.08294,1.08218,1.08223,1539,2,0,0.00040640268964686754,False,"(None, None)"
2024-02-28 09:00:00,1.08219,1.0824799999999999,1.08164,1.08232,4526,2,0,8.316161998833671e-05,False,"(None, None)"
2024-02-28 10:00:00,1.08232,1.0824,1.0808200000000001,1.08089,5213,2,0,0.0013212358637002541,True,"(None, None)"
2024-02-28 11:00:00,1.08089,1.08124,1.07966,1.07998,5278,2,0,0.0008418988056139165,False,"(1.0824799999999999, 1.07966)"
2024-02-28 12:00:00,1.07997,1.08175,1.07992,1.08154,5730,2,0,0.001444471193911001,True,"(None, None)"
2024-02-28 13:00:00,1.08155,1.0818,1.0811,1.08154,3262,2,0,0.0,False,"(1.08124, 1.0811)"
2024-02-28 14:00:00,1.08154,1.08208,1.08071,1.08088,3799,2,0,0.0006102409527154462,False,"(None, None)"
2024-02-28 15:00:00,1.08087,1.08307,1.08067,1.08276,5733,2,0,0.0017393235141736074,True,"(None, None)"
2024-02-28 16:00:00,1.08275,1.08337,1.08213,1.08299,6168,2,0,0.00021242011156674678,False,"(1.08208, 1.08213)"
2024-02-28 17:00:00,1.08299,1.08379,1.0826,1.08343,4855,2,0,0.00040628260648767345,False,"(None, None)"
2024-02-28 18:00:00,1.08343,1.08422,1.08312,1.08419,4038,2,0,0.0007014758683072664,False,"(None, None)"
2024-02-28 19:00:00,1.08419,1.08458,1.08337,1.08383,3405,2,0,0.00033204512124251906,False,"(None, None)"
2024-02-28 20:00:00,1.08384,1.08404,1.08327,1.08343,2843,2,0,0.0003690615686963161,False,"(None, None)"
2024-02-28 21:00:00,1.08342,1.08373,1.08324,1.08336,2629,2,0,6.460961944909638e-05,False,"(None, None)"
2024-02-28 22:00:00,1.08337,1.08398,1.08328,1.08379,1847,2,0,0.0003969133067494024,False,"(None, None)"
2024-02-28 23:00:00,1.0838,1.0838,1.08361,1.08376,678,2,0,2.7680639238192306e-05,False,"(None, None)"
2024-02-29 00:00:00,1.08348,1.08399,1.08342,1.08374,981,5,0,1.8454270318324362e-05,False,"(None, None)"
2024-02-29 01:00:00,1.08374,1.084,1.08369,1.08383,894,2,0,8.304574898043704e-05,False,"(None, None)"
2024-02-29 02:00:00,1.08383,1.08401,1.08345,1.08361,2013,2,0,0.00020298386278305713,False,"(None, None)"
2024-02-29 03:00:00,1.08363,1.08401,1.08277,1.08288,5098,2,0,0.0006736741078431363,False,"(None, None)"
2024-02-29 04:00:00,1.0829,1.08366,1.08286,1.08364,3712,2,0,0.0007018321513001524,False,"(None, None)"
2024-02-29 05:00:00,1.08365,1.08379,1.08335,1.08369,2517,2,0,4.614078476250505e-05,False,"(None, None)"
2024-02-29 06:00:00,1.08369,1.08376,1.08339,1.08361,2616,2,0,7.382184942195114e-05,False,"(None, None)"
2024-02-29 07:00:00,1.08363,1.08374,1.08316,1.08354,3611,2,0,6.459888705345751e-05,False,"(None, None)"
2024-02-29 08:00:00,1.08354,1.08381,1.08321,1.0833,3959,2,0,0.00022149620687750282,False,"(None, None)"
2024-02-29 09:00:00,1.0833,1.08393,1.08258,1.08284,3713,2,0,0.000424628450106046,False,"(None, None)"
2024-02-29 10:00:00,1.08286,1.08473,1.08284,1.08374,5954,2,0,0.0008311477226552455,False,"(None, None)"
2024-02-29 11:00:00,1.08379,1.0852,1.08374,1.08504,4971,2,0,0.001199549707494585,False,"(None, None)"
2024-02-29 12:00:00,1.08505,1.08542,1.08376,1.08377,3875,2,0,0.0011704637617047098,False,"(None, None)"
2024-02-29 13:00:00,1.08375,1.08429,1.08289,1.08343,3401,2,0,0.0003137197006745085,False,"(None, None)"
2024-02-29 14:00:00,1.08343,1.08358,1.08264,1.08289,4129,2,0,0.0004984170643235197,False,"(None, None)"
2024-02-29 15:00:00,1.08289,1.08466,1.08217,1.08378,7916,2,0,0.0008218747979942265,False,"(None, None)"
2024-02-29 16:00:00,1.08376,1.08502,1.08362,1.08465,7304,2,0,0.0008027459447488283,False,"(None, None)"
2024-02-29 17:00:00,1.08467,1.08558,1.08189,1.08222,8025,2,0,0.0022403540312542214,True,"(None, None)"
2024-02-29 18:00:00,1.08222,1.08249,1.08045,1.08062,6225,2,0,0.0014784424608674795,True,"(1.08502, 1.08045)"
2024-02-29 19:00:00,1.08062,1.08074,1.07958,1.07998,5433,2,0,0.0005922525957320346,False,"(1.08558, 1.07958)"
2024-02-29 20:00:00,1.07998,1.08102,1.07984,1.08092,4007,2,0,0.0008703864886387969,False,"(None, None)"
2024-02-29 21:00:00,1.08092,1.08112,1.08008,1.08024,4248,2,0,0.0006290937349665571,False,"(None, None)"
2024-02-29 22:00:00,1.08026,1.08095,1.08026,1.08083,2724,2,0,0.0005461749240909253,False,"(None, None)"
2024-02-29 23:00:00,1.0808200000000001,1.08086,1.08037,1.08045,1778,2,0,0.00035158165483939463,False,"(None, None)"
2024-03-01 00:00:00,1.08009,1.0806,1.08,1.08051,3167,6,0,5.5532417048587135e-05,False,"(None, None)"
2024-03-01 01:00:00,1.08051,1.08056,1.0802100000000001,1.08055,796,2,0,3.701955558010894e-05,False,"(None, None)"
2024-03-01 02:00:00,1.08055,1.08125,1.0805,1.08113,1521,2,0,0.000536763685160313,False,"(None, None)"
2024-03-01 03:00:00,1.08114,1.08213,1.08108,1.08212,1939,2,0,0.0009157085641875451,False,"(None, None)"
2024-03-01 04:00:00,1.08211,1.08219,1.08164,1.08182,1754,2,0,0.00027723357853104424,False,"(None, None)"
2024-03-01 05:00:00,1.08183,1.08211,1.08165,1.08168,1300,2,0,0.00012941154720746972,False,"(None, None)"
2024-03-01 06:00:00,1.08169,1.0817,1.0812,1.08135,928,2,0,0.00030508098513415405,False,"(None, None)"
2024-03-01 07:00:00,1.08135,1.08141,1.0811,1.08121,1555,2,0,0.0001294677948860956,False,"(None, None)"
2024-03-01 08:00:00,1.08121,1.08139,1.08081,1.08092,1381,2,0,0.0002682180150016533,False,"(None, None)"
2024-03-01 09:00:00,1.08092,1.08176,1.08086,1.08125,3698,2,0,0.0003052954890279125,False,"(None, None)"
2024-03-01 10:00:00,1.08125,1.08198,1.08089,1.08113,5837,2,0,0.00011098265895970183,False,"(None, None)"
2024-03-01 11:00:00,1.08113,1.08176,1.08085,1.0815,5465,2,0,0.00034223451388815107,False,"(None, None)"
2024-03-01 12:00:00,1.08152,1.08224,1.07983,1.08105,6625,2,0,0.0004160887656031731,False,"(None, None)"
